=== 拓扑（自行从 sysfs 推出）===
  P     逻辑核 12 个: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]   最高 5100 MHz
  E     逻辑核  8 个: [12, 13, 14, 15, 16, 17, 18, 19]   最高 3800 MHz
  LP-E  逻辑核  2 个: [20, 21]   最高 2500 MHz

=== 每档利用率（821 个采样点，45.0s）===
  档        核数      平均利用率       等价满载核数
  P        12      50.1%         6.01
  E         8      49.1%         3.93
  LP-E      2      41.7%         0.83
  合计       22                   10.77  / 22 逻辑核

=== 时间序列：等价满载核数（看采集/学习是否振荡）===
     采样#      等价核                                           
     465     4.13   |########                                |
     466     1.54   |#                                       |
     467    10.40   |#######################                 |
     468    10.47   |#######################                 |
     469     8.02   |#################                       |
     470    11.97   |###########################             |
     471    13.28   |##############################          |
     472    13.55   |###############################         |
     473    11.27   |#########################               |
     474    11.80   |##########################              |
     475     1.03   |                                        |
     476     7.88   |#################                       |
     477    11.77   |##########################              |
     478    11.98   |###########################             |
     479    11.57   |##########################              |
     480    12.20   |###########################             |
     481    11.47   |#########################               |
     482    12.87   |#############################           |
     483    14.10   |################################        |
     484     1.00   |                                        |
     485     5.09   |##########                              |
     486    13.53   |##############################          |
     487    12.78   |#############################           |
     488    12.60   |############################            |
     489    13.61   |###############################         |
     490    12.92   |#############################           |
     491    12.50   |############################            |
     492    11.37   |#########################               |
     493     1.25   |#                                       |
     494     9.23   |####################                    |
     495    13.49   |##############################          |
     496    12.50   |############################            |
     497    13.08   |#############################           |
     498    10.46   |#######################                 |
     499    13.73   |###############################         |
     500    14.14   |################################        |
     501     9.43   |####################                    |
     502     1.03   |                                        |
     503    10.93   |########################                |
     504    12.80   |#############################           |
     505    12.74   |#############################           |
     506    13.33   |##############################          |
     507    14.55   |#################################       |
     508    12.87   |#############################           |
     509    12.63   |############################            |
     510     8.86   |###################                     |
     511     1.00   |                                        |
     512    10.49   |#######################                 |
     513    13.55   |###############################         |
     514    13.42   |##############################          |
     515    12.50   |############################            |
     516    12.70   |############################            |
     517    14.27   |################################        |
     518    15.06   |##################################      |
     519     9.59   |#####################                   |
     520     1.15   |                                        |
     521     8.82   |###################                     |
     522    12.67   |############################            |
     523    13.35   |##############################          |
     524    14.60   |#################################       |
     525    13.64   |###############################         |
     526    12.90   |#############################           |
     527    14.73   |#################################       |
     528    11.10   |#########################               |
     529     1.18   |                                        |
     530    12.57   |############################            |
     531    13.85   |###############################         |
     532    13.54   |##############################          |
     533    16.06   |#####################################   |
     534    13.63   |###############################         |
     535    12.54   |############################            |
     536    12.92   |#############################           |
     537     5.42   |###########                             |
     538     3.84   |#######                                 |
     539    11.10   |#########################               |
     540    13.67   |###############################         |
     541    15.23   |###################################     |
     542    13.14   |##############################          |
     543    15.40   |###################################     |
     544    13.97   |################################        |
     545    14.23   |################################        |
     546     3.62   |######                                  |
     547     7.90   |#################                       |
     548    14.33   |################################        |
     549    13.83   |###############################         |
     550    15.53   |###################################     |
     551    13.34   |##############################          |
     552    14.28   |################################        |
     553    14.45   |#################################       |
     554    10.10   |######################                  |
     555     1.17   |                                        |
     556     1.60   |#                                       |
     557    13.98   |################################        |
     558    12.93   |#############################           |
     559    13.97   |################################        |
     560    13.48   |##############################          |
     561    13.82   |###############################         |
     562    12.85   |#############################           |
     563    15.25   |###################################     |
     564     7.01   |###############                         |
     565     3.83   |#######                                 |
     566    14.12   |################################        |
     567    15.14   |##################################      |
     568    13.40   |##############################          |
     569    15.97   |####################################    |
     570    13.47   |##############################          |
     571    14.47   |#################################       |
     572    11.30   |#########################               |
     573     1.41   |#                                       |
     574    12.31   |###########################             |
     575    13.37   |##############################          |
     576    14.40   |#################################       |
     577    13.49   |##############################          |
     578    11.45   |#########################               |
     579    14.50   |#################################       |
     580    14.30   |################################        |
     581    10.20   |######################                  |
     582     1.00   |                                        |
     583    11.77   |##########################              |
     584     6.65   |##############                          |
     585    10.37   |#######################                 |
     586    11.38   |#########################               |
     587     9.81   |#####################                   |
     588    10.04   |######################                  |
     589     2.58   |####                                    |
     590     7.48   |################                        |
     591    11.45   |#########################               |
     592    11.45   |#########################               |
     593    12.49   |############################            |
     594    14.52   |#################################       |
     595    12.13   |###########################             |
