=== 拓扑（自行从 sysfs 推出）===
  P     逻辑核 12 个: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]   最高 5100 MHz
  E     逻辑核  8 个: [12, 13, 14, 15, 16, 17, 18, 19]   最高 3800 MHz
  LP-E  逻辑核  2 个: [20, 21]   最高 2500 MHz

=== 每档利用率（821 个采样点，45.0s）===
  档        核数      平均利用率       等价满载核数
  P        12      50.3%         6.04
  E         8      49.5%         3.96
  LP-E      2      40.4%         0.81
  合计       22                   10.80  / 22 逻辑核

=== 时间序列：等价满载核数（看采集/学习是否振荡）===
     采样#      等价核                                           
     685     2.40   |###                                     |
     686     5.23   |###########                             |
     687    14.91   |###################################     |
     688    13.05   |##############################          |
     689    14.09   |#################################       |
     690    13.74   |################################        |
     691    14.45   |##################################      |
     692    15.03   |###################################     |
     693    10.37   |#######################                 |
     694     1.18   |                                        |
     695    12.90   |##############################          |
     696    14.66   |##################################      |
     697    11.21   |##########################              |
     698    11.64   |###########################             |
     699    14.06   |#################################       |
     700    14.97   |###################################     |
     701    12.92   |##############################          |
     702     9.50   |#####################                   |
     703     1.25   |#                                       |
     704    14.97   |###################################     |
     705    13.40   |###############################         |
     706    14.86   |###################################     |
     707    13.53   |###############################         |
     708    13.52   |###############################         |
     709    14.85   |###################################     |
     710    12.35   |############################            |
     711     3.73   |#######                                 |
     712     7.05   |###############                         |
     713    13.97   |################################        |
     714    14.60   |##################################      |
     715    15.20   |###################################     |
     716    12.77   |#############################           |
     717    13.70   |################################        |
     718    15.27   |####################################    |
     719    11.00   |#########################               |
     720     1.10   |                                        |
     721     9.43   |#####################                   |
     722    15.57   |####################################    |
     723    13.89   |################################        |
     724    14.53   |##################################      |
     725    14.65   |##################################      |
     726    12.65   |#############################           |
     727    14.72   |##################################      |
     728     9.90   |######################                  |
     729     1.06   |                                        |
     730    13.51   |###############################         |
     731    14.03   |#################################       |
     732    13.10   |##############################          |
     733    12.32   |############################            |
     734    11.38   |##########################              |
     735    14.32   |#################################       |
     736    12.30   |############################            |
     737     5.86   |############                            |
     738     3.03   |#####                                   |
     739    11.38   |##########################              |
     740    10.13   |#######################                 |
     741     9.74   |######################                  |
     742    10.67   |########################                |
     743    10.60   |########################                |
     744     4.43   |#########                               |
     745     3.52   |######                                  |
     746     9.93   |######################                  |
     747     9.09   |####################                    |
     748    11.07   |#########################               |
     749    10.80   |########################                |
     750    10.24   |#######################                 |
     751    11.03   |#########################               |
     752    11.24   |##########################              |
     753     1.44   |#                                       |
     754     7.22   |################                        |
     755    12.13   |############################            |
     756    11.20   |#########################               |
     757    10.93   |#########################               |
     758    11.73   |###########################             |
     759    11.80   |###########################             |
     760    13.29   |###############################         |
     761     7.58   |################                        |
     762     1.08   |                                        |
     763     9.32   |#####################                   |
     764    11.54   |##########################              |
     765    12.75   |#############################           |
     766    12.48   |#############################           |
     767    11.60   |##########################              |
     768    11.88   |###########################             |
     769    13.80   |################################        |
     770    10.60   |########################                |
     771     1.37   |#                                       |
     772     8.62   |###################                     |
     773    11.78   |###########################             |
     774    14.18   |#################################       |
     775    12.04   |############################            |
     776    12.55   |#############################           |
     777    12.10   |############################            |
     778    13.04   |##############################          |
     779    13.28   |###############################         |
     780     1.13   |                                        |
     781     6.77   |##############                          |
     782    14.69   |##################################      |
     783    13.73   |################################        |
     784    13.87   |################################        |
     785    14.12   |#################################       |
     786    13.98   |################################        |
     787    16.11   |######################################  |
     788    14.48   |##################################      |
     789    16.05   |######################################  |
     790     5.13   |##########                              |
     791     4.45   |#########                               |
     792    15.10   |###################################     |
     793    15.20   |###################################     |
     794    13.67   |################################        |
     795    15.56   |####################################    |
     796    14.95   |###################################     |
     797    14.28   |#################################       |
     798    15.05   |###################################     |
     799    14.70   |##################################      |
     800    10.07   |#######################                 |
     801     3.33   |######                                  |
     802    14.08   |#################################       |
     803    14.48   |##################################      |
     804    15.15   |###################################     |
     805    15.07   |###################################     |
     806    16.75   |####################################### |
     807    13.95   |################################        |
     808    13.61   |################################        |
     809    13.92   |################################        |
     810     9.77   |######################                  |
